,frameID,inference_time,timestamp,inference_time_compression,timestamp_start
89,3091,103.65670776367188,18:22:43.646167,95.25164794921875,18:22:43.542436
90,3092,97.79244995117188,18:22:43.781687,89.06095886230469,18:22:43.683810
91,3093,103.5927963256836,18:22:43.922519,94.85702514648438,18:22:43.818829
92,3094,94.78284454345703,18:22:44.047689,86.47267150878906,18:22:43.952832
93,3095,103.42803192138672,18:22:44.193564,95.1297607421875,18:22:44.090049
94,3096,93.70223999023438,18:22:44.321137,85.49267578125,18:22:44.227349
95,3097,97.65241241455078,18:22:44.478925,88.83932495117188,18:22:44.381198
96,3098,103.43318176269531,18:22:44.643185,95.16569519042969,18:22:44.539662
97,3099,99.18621063232422,18:22:44.787060,90.42022705078125,18:22:44.687786
98,3100,103.53609466552734,18:22:44.931992,94.97468566894531,18:22:44.828367
99,3101,95.47561645507812,18:22:45.061239,86.96208190917969,18:22:44.965674
100,3102,97.52633666992188,18:22:45.201001,88.15862274169922,18:22:45.103399
101,3103,102.23343658447266,18:22:45.340926,93.92073822021484,18:22:45.238605
102,3104,96.1388168334961,18:22:45.483909,87.56924438476562,18:22:45.387689
103,3105,101.84355163574219,18:22:45.628830,93.60540771484375,18:22:45.526913
104,3106,94.46870422363281,18:22:45.768997,85.99593353271484,18:22:45.674452
105,3107,102.74956512451172,18:22:45.917340,94.00281524658203,18:22:45.814511
106,3108,96.53916931152344,18:22:46.046410,87.82559967041016,18:22:45.949779
107,3109,99.36271667480469,18:22:46.185449,90.7435531616211,18:22:46.086011
108,3110,96.36697387695312,18:22:46.317161,88.08163452148438,18:22:46.220713
109,3111,94.8885726928711,18:22:46.470316,86.63597106933594,18:22:46.375347
110,3112,115.37248229980469,18:22:46.636382,107.06781005859375,18:22:46.520934
111,3113,97.72364807128906,18:22:46.760310,88.98786926269531,18:22:46.662502
112,3114,94.04415893554688,18:22:46.904325,85.7127685546875,18:22:46.810211
113,3115,96.18934631347656,18:22:47.045667,87.52886199951172,18:22:46.949402
114,3116,94.7221450805664,18:22:47.175105,86.41375732421875,18:22:47.080303
115,3117,95.40076446533203,18:22:47.316065,86.87958526611328,18:22:47.220587
116,3118,92.19197082519531,18:22:47.455693,83.9883804321289,18:22:47.363426
117,3119,106.63804626464844,18:22:47.613714,98.14230346679688,18:22:47.507002
118,3120,97.41577911376953,18:22:47.739623,88.6550064086914,18:22:47.642118
119,3121,100.57843017578125,18:22:47.879349,90.36466979980469,18:22:47.778693
120,3122,97.09062194824219,18:22:48.018697,88.50498962402344,18:22:47.921531
121,3123,95.18460845947266,18:22:48.148392,86.62761688232422,18:22:48.053120
122,3124,99.18358612060547,18:22:48.282247,90.63999938964844,18:22:48.182991
123,3125,96.83699035644531,18:22:48.416666,88.17737579345703,18:22:48.319750
124,3126,105.08697509765625,18:22:48.563808,96.5864028930664,18:22:48.458644
125,3127,143.51148986816406,18:22:48.741564,128.80886840820312,18:22:48.597947
126,3128,98.47036743164062,18:22:48.843414,89.35139465332031,18:22:48.744892
127,3129,97.95238494873047,18:22:48.963728,89.43904113769531,18:22:48.865706
128,3130,100.58211517333984,18:22:49.105983,91.95558166503906,18:22:49.005329
129,3131,98.52633666992188,18:22:49.240508,89.92655944824219,18:22:49.141905
130,3132,98.2383041381836,18:22:49.374329,89.68688201904297,18:22:49.276010
131,3133,98.24787139892578,18:22:49.517640,89.97769927978516,18:22:49.419318
132,3134,98.34598541259766,18:22:49.675223,89.97574615478516,18:22:49.576802
133,3135,103.99622344970703,18:22:49.831294,94.80131530761719,18:22:49.727219
134,3136,104.97286224365234,18:22:49.966192,96.17324829101562,18:22:49.861136
135,3137,101.20345306396484,18:22:50.095376,90.2326431274414,18:22:49.994087
136,3138,99.1242904663086,18:22:50.226234,90.83673858642578,18:22:50.127034
137,3139,96.99014282226562,18:22:50.358028,88.72953796386719,18:22:50.260959
138,3140,104.36803436279297,18:22:50.511930,96.17529296875,18:22:50.407485
139,3141,123.70748901367188,18:22:50.667088,115.32041931152344,18:22:50.543306
140,3142,110.65270233154297,18:22:50.789792,99.62572479248047,18:22:50.679051
141,3143,100.3901138305664,18:22:50.913129,91.59555053710938,18:22:50.812653
142,3144,99.15650939941406,18:22:51.047123,90.09798431396484,18:22:50.947894
143,3145,104.28380584716797,18:22:51.183835,95.74134063720703,18:22:51.079476
144,3146,99.15519714355469,18:22:51.330248,90.58780670166016,18:22:51.231010
145,3147,100.6409912109375,18:22:51.471602,91.8623046875,18:22:51.370870
146,3148,98.91606140136719,18:22:51.591464,90.33683013916016,18:22:51.492475
147,3149,101.77565002441406,18:22:51.731278,93.3064956665039,18:22:51.629416
148,3150,99.74470520019531,18:22:51.857071,90.95014190673828,18:22:51.757240
149,3151,103.41417694091797,18:22:51.987972,94.91203308105469,18:22:51.884484
150,3152,98.94534301757812,18:22:52.112554,90.39075469970703,18:22:52.013532
151,3153,104.35785675048828,18:22:52.253436,95.66572570800781,18:22:52.149004
152,3154,97.74214172363281,18:22:52.378720,89.44857788085938,18:22:52.280905
153,3155,98.18281555175781,18:22:52.534799,89.77657318115234,18:22:52.436541
154,3156,108.13152313232422,18:22:52.686031,99.60438537597656,18:22:52.577823
155,3157,99.90338897705078,18:22:52.823388,91.19856262207031,18:22:52.723403
156,3158,99.86323547363281,18:22:52.953246,91.1593246459961,18:22:52.853298
157,3159,98.01846313476562,18:22:53.080133,89.6803207397461,18:22:52.982041
158,3160,100.63187408447266,18:22:53.214826,92.28498840332031,18:22:53.114112
159,3161,97.20012664794922,18:22:53.351293,88.65875244140625,18:22:53.254017
160,3162,100.13423919677734,18:22:53.508374,91.6385269165039,18:22:53.408166
161,3163,102.27362823486328,18:22:53.647649,93.53609466552734,18:22:53.545298
162,3164,102.4520034790039,18:22:53.785188,93.55398559570312,18:22:53.682651
163,3165,102.03052520751953,18:22:53.918621,93.39234924316406,18:22:53.816506
164,3166,98.94544219970703,18:22:54.049632,90.42390441894531,18:22:53.950605
165,3167,102.51747131347656,18:22:54.178370,93.9830093383789,18:22:54.075777
166,3168,99.79334259033203,18:22:54.303453,91.28028869628906,18:22:54.203582
167,3169,106.26233673095703,18:22:54.446305,97.55728149414062,18:22:54.339958
168,3170,103.90962982177734,18:22:54.602364,95.36563110351562,18:22:54.498375
169,3171,117.6473617553711,18:22:54.767322,103.13478088378906,18:22:54.649572
170,3172,102.68563079833984,18:22:54.885646,93.98694610595703,18:22:54.782882
171,3173,100.325439453125,18:22:55.014884,91.4702377319336,18:22:54.914473
172,3174,108.17890930175781,18:22:55.154271,99.52566528320312,18:22:55.046007
173,3175,98.09996795654297,18:22:55.275383,89.45161437988281,18:22:55.177201
174,3176,107.12659454345703,18:22:55.417969,98.16793823242188,18:22:55.310768
175,3177,94.7127685546875,18:22:55.543429,86.20681762695312,18:22:55.448628
176,3178,103.3331527709961,18:22:55.688486,94.27174377441406,18:22:55.585075
177,3179,103.67830657958984,18:22:55.844557,94.81964874267578,18:22:55.740792
178,3180,98.22073364257812,18:22:55.972373,89.52406311035156,18:22:55.874067
179,3181,104.10479736328125,18:22:56.105445,95.3148193359375,18:22:56.001254
180,3182,99.69964599609375,18:22:56.236864,90.9455337524414,18:22:56.137083
181,3183,107.31539154052734,18:22:56.388191,98.55862426757812,18:22:56.280796
182,3184,100.52464294433594,18:22:56.525663,91.76870727539062,18:22:56.425058
183,3185,106.05801391601562,18:22:56.677053,97.34614562988281,18:22:56.570918
184,3186,100.13330841064453,18:22:56.807259,91.22684478759766,18:22:56.707038
185,3187,101.75491333007812,18:22:56.944272,91.84681701660156,18:22:56.842423
186,3188,102.6520004272461,18:22:57.073926,93.94425964355469,18:22:56.971196
187,3189,101.50498962402344,18:22:57.207432,92.77334594726562,18:22:57.105841
188,3190,103.10979461669922,18:22:57.342414,94.56428527832031,18:22:57.239222
189,3191,98.67030334472656,18:22:57.474685,89.9570541381836,18:22:57.375927
190,3192,106.3526382446289,18:22:57.610445,97.84464263916016,18:22:57.504013
191,3193,108.19654083251953,18:22:57.765810,99.37580871582031,18:22:57.657520
192,3194,101.74441528320312,18:22:57.893362,92.99858856201172,18:22:57.791543
193,3195,107.82809448242188,18:22:58.036485,98.4988784790039,18:22:57.928555
194,3196,119.00128173828125,18:22:58.188614,107.8050537109375,18:22:58.069525
195,3197,101.75856018066406,18:22:58.310837,92.92073822021484,18:22:58.209001
196,3198,99.23999786376953,18:22:58.463160,90.64508819580078,18:22:58.363839
197,3199,99.90918731689453,18:22:58.619013,91.23206329345703,18:22:58.519027
198,3200,97.4879379272461,18:22:58.759699,88.70899200439453,18:22:58.662124
199,3201,98.88893127441406,18:22:58.896602,90.14217376708984,18:22:58.797629
200,3202,107.88288116455078,18:22:59.038784,98.99215698242188,18:22:58.930827
201,3203,128.21334838867188,18:22:59.192792,113.36851501464844,18:22:59.064448
202,3204,102.67817687988281,18:22:59.304957,94.04585266113281,18:22:59.202218
203,3205,108.10505676269531,18:22:59.447712,99.06531524658203,18:22:59.339515
204,3206,114.3469467163086,18:22:59.612199,99.97698974609375,18:22:59.497751
205,3207,104.0031967163086,18:22:59.729917,94.07804870605469,18:22:59.625835
206,3208,114.61907196044922,18:22:59.892943,103.54946899414062,18:22:59.778234
207,3209,102.46351623535156,18:23:00.018251,93.72905731201172,18:22:59.915706
208,3210,105.46041870117188,18:23:00.152236,96.71295928955078,18:23:00.046694
209,3211,101.54073333740234,18:23:00.277263,93.00431823730469,18:23:00.175646
210,3212,103.76374053955078,18:23:00.408879,93.64591979980469,18:23:00.305025
211,3213,112.31648254394531,18:23:00.559818,103.65113830566406,18:23:00.447416
212,3214,107.50953674316406,18:23:00.700332,97.09053039550781,18:23:00.592734
213,3215,105.64777374267578,18:23:00.829671,96.92240142822266,18:23:00.723936
214,3216,100.57635498046875,18:23:00.961523,91.8733139038086,18:23:00.860864
215,3217,106.18550109863281,18:23:01.102124,97.37139129638672,18:23:00.995844
216,3218,101.97625732421875,18:23:01.231291,93.20687866210938,18:23:01.129228
217,3219,117.4085464477539,18:23:01.375945,108.58287811279297,18:23:01.258454
218,3220,105.48287963867188,18:23:01.499701,96.64144134521484,18:23:01.394128
219,3221,118.79148864746094,18:23:01.653000,103.94694519042969,18:23:01.534125
220,3222,101.321533203125,18:23:01.771610,92.6732177734375,18:23:01.670206
221,3223,111.83446502685547,18:23:01.918291,94.61286163330078,18:23:01.806377
222,3224,99.5997085571289,18:23:02.038445,90.58992004394531,18:23:01.938755
223,3225,120.68962860107422,18:23:02.187310,106.5599365234375,18:23:02.066533
224,3226,96.36637115478516,18:23:02.298331,87.76544189453125,18:23:02.201884
225,3227,98.32249450683594,18:23:02.437006,89.79129791259766,18:23:02.338608
226,3228,113.05238342285156,18:23:02.590236,104.314208984375,18:23:02.477102
227,3229,145.40972900390625,18:23:02.754397,136.43753051757812,18:23:02.608893
228,3230,103.50374603271484,18:23:02.869735,94.70604705810547,18:23:02.766147
229,3231,97.73709106445312,18:23:03.002642,88.9768295288086,18:23:02.904819
230,3232,108.39801788330078,18:23:03.150195,98.6049575805664,18:23:03.041720
231,3233,98.2779541015625,18:23:03.269602,89.7061767578125,18:23:03.171246
232,3234,116.193603515625,18:23:03.418272,107.58128356933594,18:23:03.302004
233,3235,111.20687866210938,18:23:03.551224,102.276611328125,18:23:03.439927
234,3236,105.20281219482422,18:23:03.675223,96.497314453125,18:23:03.569946
235,3237,107.14093017578125,18:23:03.813519,98.33663940429688,18:23:03.706287
236,3238,102.3183364868164,18:23:03.949520,93.50498962402344,18:23:03.847113
237,3239,121.45187377929688,18:23:04.104997,109.72713470458984,18:23:03.983452
238,3240,103.97180938720703,18:23:04.217886,95.17520141601562,18:23:04.113846
239,3241,104.6242904663086,18:23:04.352377,96.09564971923828,18:23:04.247678
240,3242,101.43106842041016,18:23:04.491532,92.69900512695312,18:23:04.390019
241,3243,103.65846252441406,18:23:04.657098,94.75401306152344,18:23:04.553347
242,3244,101.83577728271484,18:23:04.819948,92.9916763305664,18:23:04.718025
243,3245,99.93682861328125,18:23:04.967313,91.27027130126953,18:23:04.867296
244,3246,105.54691314697266,18:23:05.109347,96.84339141845703,18:23:05.003724
245,3247,103.7498550415039,18:23:05.248356,95.11456298828125,18:23:05.144521
246,3248,101.9117431640625,18:23:05.377263,93.15769958496094,18:23:05.275275
247,3249,104.00518035888672,18:23:05.521179,95.22476959228516,18:23:05.417088
248,3250,102.59410858154297,18:23:05.650820,93.9427490234375,18:23:05.548144
249,3251,106.2044448852539,18:23:05.790179,97.37840270996094,18:23:05.683884
250,3252,101.93897247314453,18:23:05.918244,93.287841796875,18:23:05.816220
251,3253,106.2779541015625,18:23:06.063304,97.37677001953125,18:23:05.956932
252,3254,98.500732421875,18:23:06.199396,90.33731079101562,18:23:06.100822
253,3255,101.9361572265625,18:23:06.337280,93.23907470703125,18:23:06.235244
254,3256,105.44281768798828,18:23:06.470662,96.92700958251953,18:23:06.365144
255,3257,102.05359649658203,18:23:06.601989,93.22895812988281,18:23:06.499856
256,3258,104.78511810302734,18:23:06.749148,96.17565155029297,18:23:06.644284
257,3259,101.2772445678711,18:23:06.880643,92.58537292480469,18:23:06.779288
258,3260,102.45763397216797,18:23:07.018811,94.27782440185547,18:23:06.916276
259,3261,104.09839630126953,18:23:07.151326,95.14435577392578,18:23:07.047152
260,3262,107.75357055664062,18:23:07.294457,96.99689483642578,18:23:07.186626
261,3263,100.91970825195312,18:23:07.424600,92.43055725097656,18:23:07.323606
262,3264,101.42623901367188,18:23:07.567000,93.18515014648438,18:23:07.465500
263,3265,103.28883361816406,18:23:07.701810,94.66867065429688,18:23:07.598446
264,3266,118.94220733642578,18:23:07.860582,104.37935638427734,18:23:07.741536
265,3267,99.93807983398438,18:23:07.982094,91.28819274902344,18:23:07.882068
266,3268,95.899169921875,18:23:08.116706,87.72217559814453,18:23:08.020732
267,3269,107.12319946289062,18:23:08.259749,98.95606231689453,18:23:08.152553
268,3270,97.30172729492188,18:23:08.385218,88.79853057861328,18:23:08.287841
269,3271,101.06352233886719,18:23:08.530881,91.82963562011719,18:23:08.429734
270,3272,102.38902282714844,18:23:08.677943,93.71849822998047,18:23:08.575469
271,3273,107.20387268066406,18:23:08.841062,94.37932586669922,18:23:08.733753
272,3274,103.4717788696289,18:23:08.973885,94.74329376220703,18:23:08.870324
273,3275,103.77257537841797,18:23:09.111350,95.28822326660156,18:23:09.007503
274,3276,103.33251190185547,18:23:09.242768,94.8153305053711,18:23:09.139358
275,3277,102.9334716796875,18:23:09.383761,94.43958282470703,18:23:09.280739
276,3278,101.13446044921875,18:23:09.526670,92.44572448730469,18:23:09.425446
277,3279,100.6304931640625,18:23:09.658064,92.09337615966797,18:23:09.557347
278,3280,100.76979064941406,18:23:09.797061,92.1253433227539,18:23:09.696206
279,3281,108.01773071289062,18:23:09.950496,99.43888092041016,18:23:09.842398
280,3282,99.98992156982422,18:23:10.080885,91.23526763916016,18:23:09.980807
281,3283,101.94863891601562,18:23:10.213615,93.661376953125,18:23:10.111595
282,3284,100.56636810302734,18:23:10.344539,91.93020629882812,18:23:10.243898
283,3285,101.48883056640625,18:23:10.482782,93.13267517089844,18:23:10.381217
284,3286,105.79840087890625,18:23:10.635080,97.23168182373047,18:23:10.529191
285,3287,102.76799774169922,18:23:10.797104,93.76380920410156,18:23:10.694243
286,3288,98.56352233886719,18:23:10.943813,89.39730834960938,18:23:10.845170
287,3289,100.36943817138672,18:23:11.082653,92.00774383544922,18:23:10.982212
288,3290,96.83980560302734,18:23:11.229607,88.62271881103516,18:23:11.132690
289,3291,108.46505737304688,18:23:11.389845,97.64742279052734,18:23:11.281302
290,3292,95.34867095947266,18:23:11.511685,87.18415832519531,18:23:11.416250
291,3293,98.53193664550781,18:23:11.660766,90.07942199707031,18:23:11.562159
292,3294,104.74966430664062,18:23:11.799797,95.6358413696289,18:23:11.694950
293,3295,101.05097961425781,18:23:11.934808,92.30857849121094,18:23:11.833666
294,3296,102.4886703491211,18:23:12.076986,94.0074234008789,18:23:11.974425
295,3297,97.72879791259766,18:23:12.216709,89.22489929199219,18:23:12.118907
296,3298,101.59881591796875,18:23:12.359269,92.37664031982422,18:23:12.257593
297,3299,101.37865447998047,18:23:12.501844,93.16310119628906,18:23:12.400391
298,3300,94.04048156738281,18:23:12.640736,85.79756927490234,18:23:12.546616
299,3301,109.99577331542969,18:23:12.822449,100.9649887084961,18:23:12.712352
300,3302,94.33491516113281,18:23:12.950925,85.67871856689453,18:23:12.856517
301,3303,99.26557159423828,18:23:13.100629,90.61958312988281,18:23:13.001288
302,3304,99.68665313720703,18:23:13.246733,91.15078735351562,18:23:13.146971
303,3305,96.73177337646484,18:23:13.390276,88.26399993896484,18:23:13.293468
304,3306,108.41542053222656,18:23:13.552111,96.99769592285156,18:23:13.443620
305,3307,102.32927703857422,18:23:13.696800,93.71734619140625,18:23:13.594382
306,3308,95.50653076171875,18:23:13.845599,87.22486114501953,18:23:13.750012
307,3309,102.06364440917969,18:23:13.994030,93.7543716430664,18:23:13.891893
308,3310,97.05977630615234,18:23:14.143513,88.58841705322266,18:23:14.046369
309,3311,109.32742309570312,18:23:14.314436,100.8136978149414,18:23:14.205032
310,3312,125.30451202392578,18:23:14.493547,110.64179229736328,18:23:14.368143
311,3313,97.10089874267578,18:23:14.620416,88.42301177978516,18:23:14.523238
312,3314,105.1688003540039,18:23:14.788933,95.92002868652344,18:23:14.683684
313,3315,102.22457885742188,18:23:14.962018,93.48457336425781,18:23:14.859707
314,3316,96.33039855957031,18:23:15.114729,87.82899475097656,18:23:15.018320
315,3317,102.06790161132812,18:23:15.278380,92.89971160888672,18:23:15.176231
316,3318,101.2408676147461,18:23:15.443795,92.73577880859375,18:23:15.342479
317,3319,96.41321563720703,18:23:15.609742,87.92412567138672,18:23:15.513229
318,3320,100.92960357666016,18:23:15.783277,90.16767883300781,18:23:15.682256
319,3321,108.8334732055664,18:23:15.961853,100.08128356933594,18:23:15.852930
320,3322,96.87641906738281,18:23:16.112026,88.33171081542969,18:23:16.015065
321,3323,97.82579040527344,18:23:16.286321,89.0277099609375,18:23:16.188396
322,3324,107.5535659790039,18:23:16.467123,96.50399780273438,18:23:16.359473
323,3325,99.62556457519531,18:23:16.627805,91.10975646972656,18:23:16.528103
324,3326,100.74483489990234,18:23:16.803668,88.86601257324219,18:23:16.702838
325,3327,101.2747802734375,18:23:16.974013,92.50105285644531,18:23:16.872658
326,3328,99.52671813964844,18:23:17.139774,91.3298568725586,18:23:17.040175
327,3329,96.98521423339844,18:23:17.299097,88.40831756591797,18:23:17.202024
328,3330,98.73737335205078,18:23:17.461218,89.48880004882812,18:23:17.362402
329,3331,102.99737548828125,18:23:17.652720,94.6470718383789,18:23:17.549632
330,3332,107.1016616821289,18:23:17.825356,98.1277084350586,18:23:17.718171
331,3333,101.34880065917969,18:23:17.982485,92.78652954101562,18:23:17.881050
332,3334,106.80976104736328,18:23:18.148147,97.86524963378906,18:23:18.041252
333,3335,103.7679672241211,18:23:18.304879,95.51692962646484,18:23:18.201038
334,3336,94.07263946533203,18:23:18.450604,85.89871978759766,18:23:18.356414
335,3337,101.89004516601562,18:23:18.605044,93.60969543457031,18:23:18.503075
336,3338,104.1295394897461,18:23:18.760183,95.61824035644531,18:23:18.655978
337,3339,102.31574249267578,18:23:18.905356,93.31072235107422,18:23:18.802962
338,3340,100.78009796142578,18:23:19.050188,92.3201904296875,18:23:18.949333
339,3341,98.40191650390625,18:23:19.196569,89.85939025878906,18:23:19.098088
340,3342,109.53126525878906,18:23:19.354315,98.9783706665039,18:23:19.244704
341,3343,104.80329895019531,18:23:19.512536,96.57465362548828,18:23:19.407641
342,3344,97.26966094970703,18:23:19.668480,88.5008316040039,18:23:19.571117
343,3345,109.42784118652344,18:23:19.854191,99.63459014892578,18:23:19.744681
344,3346,103.58198547363281,18:23:20.009711,94.86029052734375,18:23:19.906037
345,3347,98.2581787109375,18:23:20.149561,89.77705383300781,18:23:20.051222
346,3348,99.44159698486328,18:23:20.297103,91.10089874267578,18:23:20.197588
347,3349,94.03926086425781,18:23:20.445033,85.78851318359375,18:23:20.350921
348,3350,95.63990020751953,18:23:20.610430,86.78304290771484,18:23:20.514712
349,3351,105.37638092041016,18:23:20.774109,97.13520050048828,18:23:20.668647
350,3352,98.60518646240234,18:23:20.919473,89.90541076660156,18:23:20.820782
351,3353,101.85388946533203,18:23:21.071916,93.19414520263672,18:23:20.969977
352,3354,97.7933120727539,18:23:21.221670,89.51398468017578,18:23:21.123800
353,3355,96.15638732910156,18:23:21.370058,87.89584350585938,18:23:21.273809
354,3356,106.24227142333984,18:23:21.518252,97.97980499267578,18:23:21.411935
355,3357,96.90144348144531,18:23:21.668520,88.63091278076172,18:23:21.571540
356,3358,98.36214447021484,18:23:21.818921,89.48665618896484,18:23:21.720482
